25,20,36,41,6300
26,26,37,47,6300
34,22,43,40,6300
35,26,36,40,6300
34,26,44,47,6300
25,26,44,40,6300
24,25,36,47,6300
36,27,45,11,6300
24,26,38,40,6300
24,25,37,39,6300
36,26,33,42,6300
33,22,38,47,6300
34,26,44,42,6300
35,26,35,41,6300
36,20,36,40,6300
32,25,38,40,6300
35,22,37,41,6300
28,21,36,42,6300
29,27,34,46,6300
35,22,45,40,6300
34,27,36,48,6300
37,26,43,39,6300
22,25,35,39,6300
32,26,37,41,6300
35,26,39,36,6300
23,23,44,44,6300
23,22,38,40,6300
29,28,38,49,6420
31,25,30,48,6420
37,26,40,53,6420
28,24,40,47,6420
30,26,39,40,6420
35,28,42,51,6420
33,27,30,42,6420
38,24,37,52,6420
35,28,40,41,6420
32,31,41,53,6420
30,23,38,51,6420
34,25,31,47,6420
30,25,41,41,6420
36,26,40,50,6420
29,27,32,55,6420
32,22,38,52,6420
29,25,30,50,6420
34,24,39,55,6420
35,26,37,52,6420
31,30,41,49,6420
29,26,39,46,6420
36,27,38,41,6420
37,24,31,47,6420
29,28,39,50,6420
35,25,32,48,6420
30,27,41,44,6420
37,27,29,46,6420
29,27,38,47,6420
35,23,41,47,6420
37,28,32,41,6420
31,27,38,39,6420
31,24,30,48,6420
29,27,32,49,6420
35,27,38,43,6420
35,27,41,42,6420
29,26,24,51,6420
30,29,39,47,6420
29,25,33,49,6420
30,29,42,50,6420
38,25,33,49,6420
34,26,40,49,6420
35,25,41,48,6420
36,24,41,51,6420
30,28,42,42,6420
31,23,39,48,6420
35,26,39,50,6420
36,27,40,42,6420
27,26,31,51,6420
37,25,37,52,6420
31,27,31,50,6420
36,29,38,53,6420
30,28,38,51,6420
36,29,38,46,6420
34,24,32,49,6420
31,27,31,49,6420
33,26,37,47,6420
32,25,41,48,6420
34,21,39,47,6420
30,27,37,49,6420
31,26,39,42,6420
32,27,38,41,6420
32,34,32,35,6580
33,33,31,54,6580
33,29,40,51,6580
31,29,39,43,6580
28,34,39,43,6580
29,34,39,54,6580
30,18,31,47,6580
30,34,39,48,6580
35,17,40,38,6580
33,34,39,47,6580
32,33,31,42,6580
32,26,39,55,6580
29,34,38,41,6580
31,19,39,43,6580
34,17,37,51,6580
34,18,30,55,6580
32,18,38,41,6580
34,27,37,41,6580
27,26,30,55,6580
33,17,31,47,6580
28,17,31,55,6580
31,18,38,59,6580
27,30,28,45,6580
35,16,39,43,6580
32,16,40,45,6580
35,27,40,55,6580
35,34,31,48,6580
33,34,30,47,6580
30,29,31,39,6580
33,35,38,54,6580
34,28,41,48,6580
33,35,38,41,6580
29,18,39,54,6580
25,16,31,48,6580
34,17,31,44,6580
27,32,30,51,6580
27,29,30,55,6580
29,25,31,55,6580
28,33,38,53,6580
33,18,39,47,6580
28,27,38,39,6580
27,35,30,48,6580
36,27,30,43,6580
31,17,39,44,6580
29,19,39,47,6580
35,16,40,38,6580
36,16,30,55,6580
29,34,35,42,6580
34,26,38,43,6580
28,16,32,46,6580
28,16,39,47,6580
35,26,39,49,6580
28,28,32,48,6580
34,16,37,47,6580
28,33,37,42,6580
27,29,39,47,6780
33,25,30,54,6780
35,30,35,48,6780
32,23,31,45,6780
31,34,38,44,6780
31,26,29,49,6780
29,33,39,48,6780
33,34,32,43,6780
37,25,40,51,6780
31,33,39,44,6780
32,31,38,51,6780
32,26,36,51,6780
35,30,31,43,6780
31,31,35,52,6780
32,34,33,56,6780
33,26,35,51,6780
34,26,35,48,6780
29,30,33,45,6780
36,30,40,52,6780
34,29,34,44,6780
30,26,40,44,6780
34,33,38,49,6780
33,24,29,53,6780
32,26,40,53,6780
32,9,35,50,6780
30,29,39,50,6780
34,27,38,48,6780
35,26,40,49,6780
34,26,33,52,6780
32,30,36,49,6780
36,33,33,49,6780
32,32,38,44,6780
30,31,37,49,6780
33,32,39,49,6780
34,28,32,48,6780
32,27,35,48,6780
34,33,34,46,6780
37,23,33,44,6780
33,27,35,51,6780
30,26,34,51,6780
33,27,32,57,6780
31,32,30,51,6780
33,32,32,50,6780
32,34,36,42,6780
35,33,36,49,6780
32,28,35,52,6780
34,23,35,53,6780
33,29,33,47,6780
37,33,40,49,6780
29,25,35,50,6780
34,28,29,41,6780
29,33,34,54,6780
30,29,35,42,6780
30,33,30,43,6780
31,25,31,52,6780
33,33,35,53,6780
32,28,33,39,6780
32,31,39,51,6780
31,28,32,50,6780
35,32,40,56,6780
30,31,33,41,6780
33,26,39,48,6780
33,33,39,50,6780
30,25,31,45,6780
35,26,33,45,6780
32,33,38,44,6780
31,36,31,42,6940
31,35,30,47,6940
26,35,34,40,6940
30,28,38,43,6940
28,33,30,46,6940
19,33,30,48,6940
27,36,34,45,6940
31,35,34,43,6940
22,29,30,44,6940
30,29,34,44,6940
28,35,32,40,6940
31,23,29,45,6940
29,32,38,43,6940
30,26,30,38,6940
31,35,37,44,6940
31,32,38,42,6940
32,25,37,44,6940
31,34,31,44,6940
17,25,38,45,6940
20,22,31,45,6940
31,36,35,47,6940
19,31,37,41,6940
29,26,37,38,6940
19,25,38,44,6940
17,36,36,46,6940
29,24,37,44,6940
18,24,35,48,6940
30,31,37,43,6940
20,34,37,39,6940
31,8,40,44,6940
28,27,37,44,6940
20,29,35,45,6940
30,35,31,44,6940
36,25,31,42,6940
31,36,30,43,6940
30,25,31,43,6940
18,28,30,48,6940
31,25,37,46,6940
32,35,37,46,6940
30,31,38,48,6940
31,35,38,44,6940
22,34,36,39,6940
27,32,35,44,6940
23,27,36,38,6940
22,25,38,43,6940
31,26,37,38,6940
28,24,38,40,6940
33,29,34,47,6940
21,25,35,44,6940
29,35,31,45,6940
21,24,35,44,6940
32,26,29,37,6940
22,32,36,44,6940
33,35,35,44,6940
24,32,37,46,6940
22,26,31,36,6940
31,35,36,38,6940
20,25,36,44,6940
23,33,31,42,6940
31,25,37,43,6940
28,35,30,47,6940
31,32,38,45,6940
29,34,37,39,6940
29,25,38,42,6940
21,31,37,38,6940
30,36,31,42,6940
30,34,33,51,7110
29,28,33,49,7110
23,30,35,44,7110
27,33,32,45,7110
31,27,25,51,7110
30,26,25,44,7110
22,26,25,46,7110
22,26,35,45,7110
19,32,26,32,7110
22,25,25,48,7110
21,33,25,45,7110
32,32,35,42,7110
31,27,36,42,7110
35,33,25,37,7110
23,33,36,31,7110
29,35,36,46,7110
24,35,24,46,7110
33,42,32,46,7110
22,32,32,40,7110
29,35,31,48,7110
30,25,32,38,7110
29,26,25,45,7110
22,34,36,36,7110
19,35,25,41,7110
27,36,36,47,7110
28,26,31,37,7110
29,29,32,46,7110
27,27,31,38,7110
33,26,32,48,7110
32,33,25,44,7110
31,35,31,40,7110
21,35,33,46,7110
29,32,27,44,7110
23,26,36,38,7110
23,31,25,50,7110
32,9,35,46,7110
28,34,33,38,7110
23,27,24,47,7110
28,10,34,38,7110
28,34,31,37,7110
30,27,24,44,7110
28,34,25,45,7110
19,33,25,33,7110
23,28,33,45,7110
30,26,36,46,7110
29,33,37,47,7110
22,32,35,47,7110
35,26,35,45,7110
20,27,35,39,7110
29,33,32,43,7110
22,28,36,38,7110
23,33,26,37,7110
30,33,34,34,7110
30,10,35,44,7110
28,27,25,47,7110
20,34,24,39,7110
29,33,25,37,7110
22,34,34,37,7110
21,33,29,46,7320
30,30,21,42,7320
34,7,33,40,7320
23,13,31,29,7320
31,39,32,16,7320
29,37,31,35,7320
24,38,32,49,7320
24,38,27,37,7320
28,40,31,46,7320
31,35,31,37,7320
28,29,20,41,7320
31,33,32,41,7320
19,44,25,46,7320
20,41,22,46,7320
33,15,34,42,7320
28,29,21,39,7320
27,33,31,37,7320
33,33,30,32,7320
24,43,32,44,7320
33,42,25,38,7320
33,25,25,33,7320
20,40,32,49,7320
27,41,29,13,7320
21,38,24,38,7320
23,40,32,36,7320
27,37,32,45,7320
21,43,31,42,7320
19,45,21,38,7320
27,27,33,49,7320
32,30,28,33,7320
