1202163548 23392.5 -56.5
1202163549 23466.25 -55.75
1202163818 42778.5 -59.5
1202163819 42849.0 -63.0
1202163540 22781.0 -57.0
1202163541 22867.625 -54.5
1202163542 22945.25 -61.0
1202163543 23013.0 -59.0
1202163544 23100.125 -55.5
1202163545 23170.25 -55.5
1202163546 23238.0 -57.0
1202163467 17484.25 -56.5
1202163466 17417.0 -61.0
1202163355 9439.0 -51.5
1202163357 9581.25 -52.75
1202163351 9144.125 -55.0
1202163350 9057.0 -49.0
1202163353 9281.25 -52.5
1202163352 9214.0 -54.5
1202163358 9668.5 -57.0
1202163458 16822.125 -56.5
1202164054 59778.25 -66.0
1202163607 27647.125 -57.0
1202163606 27560.25 -57.5
1202163605 27493.0 -62.0
1202163459 16892.0 -59.0
1202163603 27347.5 -54.5
1202163602 27260.25 -60.5
1202163601 27193.0 -60.0
1202163600 27122.5 -60.0
1202163609 27785.0 -53.5
1202163608 27717.25 -56.0
1202163945 51962.5 -62.5
1202163943 51808.25 -63.0
1202163928 50688.625 -64.0
1202163929 50759.0 -60.5
1202163926 50534.25 -64.5
1202163927 50602.0 -61.5
1202163924 50375.0 -65.0
1202163925 50464.125 -63.5
1202163922 50234.25 -65.0
1202163923 50302.0 -65.0
1202163920 50077.25 -64.5
1202163921 50164.25 -63.5
1202163812 42324.25 -62.0
1202163779 40010.25 -63.5
1202163778 39943.0 -65.0
1202163813 42391.25 -62.0
1202163773 39572.5 -66.0
1202163772 39485.25 -60.0
1202163771 39418.25 -61.0
1202163770 39351.0 -62.0
1202163777 39875.25 -63.0
1202163776 39805.125 -64.5
1202163775 39710.25 -62.5
1202163774 39643.0 -58.5
1202163672 32185.5 -56.5
1202163673 32256.0 -57.5
1202163670 32066.0 -58.5
1202163671 32098.5 -57.5
1202163676 32485.125 -57.25
1202163677 32555.75 -61.0
1202163675 32398.0 -58.0
1202163816 42624.0 -57.0
1202163678 32623.0 -64.5
1202163679 32710.125 -58.0
1202163817 42691.25 -58.5
1202163814 42478.5 -63.0
1202163815 42556.25 -55.5
1202163751 37912.0 -60.5
