11500.0232934 -52.0
11500.2590072 -54.0
11500.3004518 -49.5
11500.9167221 -51.0
11500.9770537 -54.0
11502.1044935 -53.5
11504.07882 -53.0
11506.3163897 -52.0
11508.8598788 -51.5
11512.5927889 -52.5
11515.5686093 -56.5
11515.9575709 -53.5
11519.4142038 -51.0
11519.8686345 -53.0
11525.2823268 -53.5
11529.8447991 -50.0
11529.9283462 -55.0
11535.2567543 -53.0
11540.6833014 -52.0
11541.3236328 -52.0
11546.5183709 -51.0
11549.0164641 -53.5
11554.6768068 -56.0
11555.3990036 -54.5
11561.7297497 -52.5
11562.4637708 -59.5
11568.8622028 -50.5
11571.8901837 -54.5
11578.7004388 -54.0
11579.5669039 -53.5
11587.5980343 -54.5
11587.7866826 -52.5
11596.5250287 -53.5
11596.7172065 -55.0
11605.3746394 -53.5
11609.0013322 -51.5
11617.3825728 -55.0
11618.4567468 -55.5
11627.5228113 -56.0
11628.6606911 -54.0
11637.7216979 -57.0
11641.8935313 -52.5
11651.4121832 -51.5
11652.6305048 -51.0
11661.1589429 -51.5
11661.4902993 -51.5
11662.8758109 -52.5
11663.8732718 -52.0
11674.8232919 -56.5
11675.3022033 -55.0
11683.7099749 -53.5
11684.1069834 -53.5
11686.7304622 -53.0
11687.1261821 -51.0
11697.9821686 -53.0
11702.9584908 -54.5
11714.3358886 -55.0
11715.7099252 -55.5
11727.8565921 -57.0
11728.7408085 -53.0
11741.2843988 -51.5
11742.8076857 -52.0
11756.6399732 -52.5
11760.7597114 -57.0
11775.0615642 -50.5
11775.8380883 -54.0
11790.3193319 -55.5
11791.9287609 -55.5
11805.4460189 -51.5
11811.5200607 -54.0
11825.3031824 -55.0
11827.0441946 -50.5
11841.9151605 -54.5
11843.0490961 -56.5
11858.1379732 -52.0
11860.0088179 -52.0
11880.7387682 -50.5
11881.6032736 -55.5
11898.8159635 -57.5
11899.458031 -52.0
11917.0445384 -50.5
11918.9883688 -54.0
11934.8557601 -52.0
11942.0385631 -54.5
11958.4963001 -52.0
11960.4785021 -51.0
11979.9471301 -56.0
11996.9250316 -53.5
12004.6431294 -53.5
12022.0386106 -55.5
12024.2548669 -51.5
12043.8501319 -53.0
12044.0674013 -57.0
12065.5189156 -50.0
12094.1246866 -49.5
12115.0334644 -53.5
12135.0782648 -53.0
12137.4025315 -51.0
12156.7150207 -54.0
12165.5779261 -53.5
12185.208528 -53.5
12187.6825975 -52.0
12210.2854802 -52.0
12233.3970175 -53.0
12257.1818468 -53.5
12264.7293136 -50.0
12287.6522849 -52.5
12290.2889275 -54.0
12312.6563326 -55.5
12315.121998 -52.5
12336.8428051 -54.0
12368.6121648 -51.0
12394.5447315 -51.5
12419.9750693 -52.5
12422.8168123 -51.5
12447.7347462 -53.0
12456.0707483 -53.0
12482.1194123 -51.5
12509.5437023 -50.5
12536.3621194 -54.0
12571.3097749 -54.0
12599.6902834 -52.0
12627.3164291 -54.0
12630.4748175 -53.0
12655.4485373 -51.0
12694.7741961 -50.0
12695.2935945 -54.5
12725.210785 -55.0
12726.7217097 -52.0
12754.1469536 -51.0
12766.0627761 -55.5
12792.1247304 -49.0
12795.2950345 -52.5
12822.9296171 -51.5
12824.9214396 -57.5
12852.9327346 -48.0
12856.2902891 -53.0
12892.084329 -50.0
12895.525704 -53.5
12925.7550974 -51.0
12926.0930118 -53.0
12940.7247092 -54.0
12940.8393549 -53.25
12956.3613433 -52.5
12958.3194591 -49.0
12988.992146 -53.5
12989.6833688 -54.0
13001.7828008 -50.0
13016.9874413 -49.5
13029.4242843 -51.5
13057.9799757 -53.0
13061.4096185 -55.0
13091.5165575 -54.5
13093.4284862 -51.5
13125.476419 -53.5
13127.2866903 -53.0
13159.9647028 -53.5
13170.4338117 -51.5
13202.5481567 -55.5
13206.2888564 -54.5
13237.3763505 -57.5
13240.912229 -54.0
13270.8097544 -54.0
13284.305094 -53.25
13314.5109507 -53.5
13318.222639 -52.5
13349.9830494 -56.5
13352.2690822 -53.5
13384.5194944 -56.5
13388.044304 -57.5
13421.1171424 -56.0
13432.8559908 -55.5
13467.8689941 -55.5
13468.9072902 -50.5
13504.6900567 -52.0
13508.6290253 -55.5
13540.0676787 -52.0
13554.603905 -56.5
13586.3309328 -54.0
13590.3206058 -53.0
13623.9962605 -51.5
13626.1414147 -52.5
13660.1726148 -54.0
13664.0921047 -54.0
13696.8553495 -55.0
13711.4039889 -57.0
13747.7385933 -52.5
13748.1417093 -55.5
13786.7639195 -56.0
13789.0489291 -52.5
13824.2477533 -55.0
13839.2500609 -55.0
13872.7939385 -55.5
13877.0545707 -55.0
13912.1311289 -54.0
13914.8048723 -56.0
13950.3708406 -54.5
13954.5518197 -53.0
13988.5493337 -55.5
14003.796507 -53.5
14038.4124819 -52.0
14042.5668588 -56.5
14082.932487 -60.0
14082.9994723 -55.5
14121.9242335 -52.5
14137.9027214 -56.5
14172.7463105 -58.0
14177.1263267 -55.5
14214.0615188 -56.0
14216.8536715 -57.0
14253.6899547 -60.5
14258.2012602 -54.0
14305.4161502 -55.5
14347.4550225 -55.5
14387.7677435 -54.5
14432.8120259 -54.5
14485.628207 -54.0
14528.3701897 -53.0
14569.870755 -55.5
14666.948346 -57.0
14669.8970241 -56.0
14709.094286 -54.0
14713.3863001 -56.0
14767.8853211 -55.0
14811.5888488 -54.5
14854.8516836 -56.0
14859.6043811 -54.5
14897.5112598 -55.5
14915.0079142 -56.0
14957.9220318 -56.5
15001.3358144 -57.5
15085.4649289 -56.0
15102.6291087 -60.5
15145.4201391 -53.0
15146.3081443 -56.0
15187.5425231 -56.0
15197.178192 -54.5
15198.4860576 -55.0
15228.6075605 -54.0
15274.9198539 -56.0
15280.2606497 -56.0
15283.7982517 -58.0
15314.3077265 -55.5
15332.4820403 -56.5
15372.069189 -53.0
15377.0432595 -58.0
15423.7678884 -53.0
15423.9382292 -52.0
15468.9983268 -53.0
15484.2258584 -56.5
15527.4083256 -54.5
15532.0247078 -51.0
15574.6091334 -54.0
15577.6442033 -55.5
15620.0400346 -53.0
15625.0359076 -54.0
15665.7981734 -53.5
15684.1452692 -53.0
15725.0949286 -53.5
15730.2926794 -56.5
15773.0024703 -53.5
15778.2258165 -52.5
15824.427896 -52.5
15838.0012689 -56.0
15884.4923563 -55.0
15889.4909952 -57.0
15932.8569211 -52.0
15935.9720738 -56.5
15979.6497484 -52.0
15984.8613771 -52.0
16026.4158079 -53.5
16045.5814189 -54.0
16087.309723 -51.5
16092.5519236 -52.0
16136.6842188 -51.0
16141.9496246 -55.5
16183.9314657 -55.0
16203.2926321 -52.5
16250.7384127 -52.0
16250.8301141 -55.0
16300.4494629 -54.0
16303.6389491 -54.5
16348.5342769 -52.0
16353.4248116 -53.5
